epoch,batch,train loss,train accuracy,validation loss,validation accuracy,batch time,name
0,0,0.710494875907898,0.44541120529174805,0.6984096765518188,0.4931192398071289,0.0,bert-base-uncased_sst2_epochs5_minibatch32_logging25_gradunfreeze_lr01_adapter
1,25,0.6989454030990601,0.54875,0.7494470477104187,0.5091742873191833,1.9231300354003906,bert-base-uncased_sst2_epochs5_minibatch32_logging25_gradunfreeze_lr01_adapter
1,50,0.6947463202476502,0.5475,0.6923685669898987,0.4908256530761719,1.914245843887329,bert-base-uncased_sst2_epochs5_minibatch32_logging25_gradunfreeze_lr01_adapter
1,75,0.6911107444763184,0.55125,0.7247124314308167,0.5091742873191833,1.9149925708770752,bert-base-uncased_sst2_epochs5_minibatch32_logging25_gradunfreeze_lr01_adapter
1,100,0.6852700352668762,0.55,0.7013523578643799,0.4908256530761719,1.9093751907348633,bert-base-uncased_sst2_epochs5_minibatch32_logging25_gradunfreeze_lr01_adapter
1,125,0.6688471341133118,0.6,0.6689206957817078,0.5745412707328796,1.9170215129852295,bert-base-uncased_sst2_epochs5_minibatch32_logging25_gradunfreeze_lr01_adapter
1,150,0.6762386298179627,0.58875,0.6661302447319031,0.6433485746383667,1.9201622009277344,bert-base-uncased_sst2_epochs5_minibatch32_logging25_gradunfreeze_lr01_adapter
1,175,0.6799991941452026,0.56125,0.6617488861083984,0.5825687646865845,1.9210762977600098,bert-base-uncased_sst2_epochs5_minibatch32_logging25_gradunfreeze_lr01_adapter
1,200,0.6737192368507385,0.58625,0.6874491572380066,0.5114678740501404,1.9219670295715332,bert-base-uncased_sst2_epochs5_minibatch32_logging25_gradunfreeze_lr01_adapter
1,225,0.6494783353805542,0.6125,0.6678498387336731,0.5493118762969971,1.9216172695159912,bert-base-uncased_sst2_epochs5_minibatch32_logging25_gradunfreeze_lr01_adapter
1,250,0.6804453468322754,0.5575,0.6534265279769897,0.5997706055641174,1.9209067821502686,bert-base-uncased_sst2_epochs5_minibatch32_logging25_gradunfreeze_lr01_adapter
1,275,0.6927028679847718,0.55125,0.6751644611358643,0.5252293348312378,1.9209370613098145,bert-base-uncased_sst2_epochs5_minibatch32_logging25_gradunfreeze_lr01_adapter
1,300,0.6563768100738525,0.60125,0.6389992237091064,0.6559633016586304,1.9198472499847412,bert-base-uncased_sst2_epochs5_minibatch32_logging25_gradunfreeze_lr01_adapter
1,325,0.6468094420433045,0.62125,0.6430723071098328,0.6330274939537048,1.9168591499328613,bert-base-uncased_sst2_epochs5_minibatch32_logging25_gradunfreeze_lr01_adapter
1,350,0.6474686145782471,0.6275,0.6346814036369324,0.6995412707328796,1.921724557876587,bert-base-uncased_sst2_epochs5_minibatch32_logging25_gradunfreeze_lr01_adapter
1,375,0.6476799273490905,0.64,0.7208470702171326,0.5149082541465759,1.9155869483947754,bert-base-uncased_sst2_epochs5_minibatch32_logging25_gradunfreeze_lr01_adapter
