epoch,batch,train loss,train accuracy,validation loss,validation accuracy,batch time,name
0,0,0.6875675320625305,0.557721734046936,0.7011364698410034,0.5091742873191833,0.0,bert-base-uncased_sst2_epochs5_minibatch32_logging25_fixedlr_lr01_adapter_trainglescheduler
1,25,0.8117467689514161,0.535,0.9288547039031982,0.4988531768321991,1.9876787662506104,bert-base-uncased_sst2_epochs5_minibatch32_logging25_fixedlr_lr01_adapter_trainglescheduler
1,50,1.1240362453460693,0.51125,0.6223526000976562,0.6399082541465759,1.9569799900054932,bert-base-uncased_sst2_epochs5_minibatch32_logging25_fixedlr_lr01_adapter_trainglescheduler
1,75,0.64196484208107,0.65625,0.4640425443649292,0.7832568287849426,1.9618139266967773,bert-base-uncased_sst2_epochs5_minibatch32_logging25_fixedlr_lr01_adapter_trainglescheduler
1,100,0.40063975751399994,0.8325,0.3959106504917145,0.8291283845901489,1.960801124572754,bert-base-uncased_sst2_epochs5_minibatch32_logging25_fixedlr_lr01_adapter_trainglescheduler
1,125,0.43327726423740387,0.815,0.3695988059043884,0.8417431116104126,1.9538745880126953,bert-base-uncased_sst2_epochs5_minibatch32_logging25_fixedlr_lr01_adapter_trainglescheduler
1,150,0.39126516997814176,0.8275,0.4163997769355774,0.8279815912246704,1.963212251663208,bert-base-uncased_sst2_epochs5_minibatch32_logging25_fixedlr_lr01_adapter_trainglescheduler
1,175,0.42083437263965606,0.82875,0.4144153296947479,0.8176605105400085,1.962428092956543,bert-base-uncased_sst2_epochs5_minibatch32_logging25_fixedlr_lr01_adapter_trainglescheduler
1,200,0.3626861673593521,0.845,0.3496611416339874,0.8577980995178223,1.9595913887023926,bert-base-uncased_sst2_epochs5_minibatch32_logging25_fixedlr_lr01_adapter_trainglescheduler
1,225,0.37456046998500825,0.845,0.3629845380783081,0.8371559381484985,1.9579293727874756,bert-base-uncased_sst2_epochs5_minibatch32_logging25_fixedlr_lr01_adapter_trainglescheduler
