epoch,batch,train loss,train accuracy,validation loss,validation accuracy,batch time,name
0,0,0.7070319652557373,0.4557454288005829,0.7107439637184143,0.4483944773674011,0.0,bert-base-uncased_sst2_epochs5_minibatch32_logging25_gradunfreeze_lr01
1,25,0.7209404063224792,0.4925,0.7132276296615601,0.5091742873191833,1.923187255859375,bert-base-uncased_sst2_epochs5_minibatch32_logging25_gradunfreeze_lr01
1,50,0.7063627481460572,0.5225,0.7422789335250854,0.5091742873191833,1.9199652671813965,bert-base-uncased_sst2_epochs5_minibatch32_logging25_gradunfreeze_lr01
1,75,0.7096245527267456,0.52,0.6810430884361267,0.6135320663452148,1.9184374809265137,bert-base-uncased_sst2_epochs5_minibatch32_logging25_gradunfreeze_lr01
1,100,0.6875246930122375,0.53875,0.7237793207168579,0.5103210806846619,1.9206957817077637,bert-base-uncased_sst2_epochs5_minibatch32_logging25_gradunfreeze_lr01
1,125,0.6867923474311829,0.545,0.6839076280593872,0.5091742873191833,1.9183030128479004,bert-base-uncased_sst2_epochs5_minibatch32_logging25_gradunfreeze_lr01
1,150,0.674620110988617,0.5575,0.6687646508216858,0.6215596199035645,1.9161286354064941,bert-base-uncased_sst2_epochs5_minibatch32_logging25_gradunfreeze_lr01
1,175,0.6738731884956359,0.58375,0.6805096864700317,0.5183485746383667,1.9152815341949463,bert-base-uncased_sst2_epochs5_minibatch32_logging25_gradunfreeze_lr01
1,200,0.7015282106399536,0.52875,0.6961182355880737,0.5091742873191833,1.9195740222930908,bert-base-uncased_sst2_epochs5_minibatch32_logging25_gradunfreeze_lr01
1,225,0.6613342523574829,0.59125,0.6583635210990906,0.6949540972709656,1.9181098937988281,bert-base-uncased_sst2_epochs5_minibatch32_logging25_gradunfreeze_lr01
1,250,0.6567922496795654,0.59875,0.6519124507904053,0.6525229215621948,1.917410135269165,bert-base-uncased_sst2_epochs5_minibatch32_logging25_gradunfreeze_lr01
1,275,0.6565356969833374,0.61125,0.6453136205673218,0.6869266033172607,1.9167377948760986,bert-base-uncased_sst2_epochs5_minibatch32_logging25_gradunfreeze_lr01
1,300,0.6450806784629822,0.63,0.6476380228996277,0.6685779690742493,1.918424129486084,bert-base-uncased_sst2_epochs5_minibatch32_logging25_gradunfreeze_lr01
1,325,0.6481890010833741,0.625,0.6390876770019531,0.6766054630279541,1.9195685386657715,bert-base-uncased_sst2_epochs5_minibatch32_logging25_gradunfreeze_lr01
1,350,0.6489782810211182,0.62,0.6304578185081482,0.7075687646865845,1.915874719619751,bert-base-uncased_sst2_epochs5_minibatch32_logging25_gradunfreeze_lr01
1,375,0.6734391617774963,0.56375,0.7100991606712341,0.5091742873191833,1.921358346939087,bert-base-uncased_sst2_epochs5_minibatch32_logging25_gradunfreeze_lr01
1,400,0.6510032844543457,0.6125,0.6786132454872131,0.5229357481002808,1.9162518978118896,bert-base-uncased_sst2_epochs5_minibatch32_logging25_gradunfreeze_lr01
