epoch,batch,train loss,train accuracy,validation loss,validation accuracy,batch time,name
0,0,0.7172240614891052,0.44316914677619934,0.7076482176780701,0.48967888951301575,0.0,bert-base-uncased_sst2_epochs5_minibatch32_logging25_fixedlr_lr01_trainglescheduler
1,25,1.1555457782745362,0.5125,0.9800093173980713,0.5057339072227478,1.9692187309265137,bert-base-uncased_sst2_epochs5_minibatch32_logging25_fixedlr_lr01_trainglescheduler
1,50,0.8875658750534058,0.50875,0.6769600510597229,0.5401375889778137,1.9541635513305664,bert-base-uncased_sst2_epochs5_minibatch32_logging25_fixedlr_lr01_trainglescheduler
1,75,0.6299052083492279,0.61,0.5763742327690125,0.7041283845901489,1.9575207233428955,bert-base-uncased_sst2_epochs5_minibatch32_logging25_fixedlr_lr01_trainglescheduler
1,100,0.4930970907211304,0.775,0.4227536618709564,0.8199540972709656,1.957502841949463,bert-base-uncased_sst2_epochs5_minibatch32_logging25_fixedlr_lr01_trainglescheduler
1,125,0.38025899648666384,0.8475,0.3835426867008209,0.8348623514175415,1.9565026760101318,bert-base-uncased_sst2_epochs5_minibatch32_logging25_fixedlr_lr01_trainglescheduler
1,150,0.3914886182546616,0.8375,0.5139105319976807,0.7809632420539856,1.9552698135375977,bert-base-uncased_sst2_epochs5_minibatch32_logging25_fixedlr_lr01_trainglescheduler
1,175,0.36571029663085936,0.85,0.339195191860199,0.8520641922950745,1.9581501483917236,bert-base-uncased_sst2_epochs5_minibatch32_logging25_fixedlr_lr01_trainglescheduler
1,200,0.36772284865379334,0.84625,0.3540351986885071,0.853210985660553,1.9614360332489014,bert-base-uncased_sst2_epochs5_minibatch32_logging25_fixedlr_lr01_trainglescheduler
1,225,0.307505429983139,0.87875,0.29477372765541077,0.8853210806846619,1.959155559539795,bert-base-uncased_sst2_epochs5_minibatch32_logging25_fixedlr_lr01_trainglescheduler
1,250,0.33521516501903537,0.86375,0.30031415820121765,0.8749999403953552,1.959083080291748,bert-base-uncased_sst2_epochs5_minibatch32_logging25_fixedlr_lr01_trainglescheduler
1,275,0.3413595825433731,0.87,0.314644992351532,0.8704128265380859,1.9613890647888184,bert-base-uncased_sst2_epochs5_minibatch32_logging25_fixedlr_lr01_trainglescheduler
1,300,0.3124835968017578,0.87375,0.3780561089515686,0.8371559381484985,1.9634881019592285,bert-base-uncased_sst2_epochs5_minibatch32_logging25_fixedlr_lr01_trainglescheduler
1,325,0.3846032679080963,0.83,0.3008667528629303,0.8818807005882263,1.958207130432129,bert-base-uncased_sst2_epochs5_minibatch32_logging25_fixedlr_lr01_trainglescheduler
1,350,0.30265951812267305,0.87875,0.616177499294281,0.7350916862487793,1.9605300426483154,bert-base-uncased_sst2_epochs5_minibatch32_logging25_fixedlr_lr01_trainglescheduler
1,375,0.3779238075017929,0.8475,0.30392202734947205,0.8887614011764526,1.960221529006958,bert-base-uncased_sst2_epochs5_minibatch32_logging25_fixedlr_lr01_trainglescheduler
1,400,0.31847236335277557,0.87625,0.5160974264144897,0.8061926364898682,1.9595410823822021,bert-base-uncased_sst2_epochs5_minibatch32_logging25_fixedlr_lr01_trainglescheduler
